id_EXIST,lang,tweet,label
202201,en,what have happen to you be you completely under the spell he be not angry he be pretend to be angry it be always the indention to blame eu for the failure of brexit yellowhammer warn u and be repressedthat be the plan this be all part of the big lie,0
202202,en,i recently re watched tlj and goodness poe oscar isaac be i be sure that be the case for tfa too he s the real contrast rival to the soft repress kylo sorry to say it be not poe who feel redundant it be finn be this my controversial sw take,0
202204,en,because no invention discovery technology have ever be repress by those of whom would be financially threaten right you can t possibly be stand up for big corporation like some sort of shill call it horse paste be a marker to show that you don t pay attention,0
202205,en,you ve trigger some repressed anguish here please put up a warning before post these sort of thing,0
202207,en,however at the same time i always remember people call me it in a dehumanizing way so maybe me take it for myself be because of some kinda of repressed childhood trauma,0
202208,en,there s something miss the other ace be flashy but i want to make this one more soft i ll post a final all 4 ace later upright love new relationship compassion creativity reverse self love intuition repress emotion,0
202209,en,i seriously feel a lot more educate on my own treatment i completely repress what kind of treatment i have and didn t even realize until today what it be,0
202210,en,timehop and snap memory should have a trigger warn sometimes i didn t ask to be remind of thing i already repress,0
202211,en,this transit be transformative and potentially heal a the energy allow u to see where a lot of our fear lie regard relationship and our own self worth repress emotion show themselves the shadow be more evident,0
202212,en,if i just get an a on my biology class watch out because my god complex will come back out so strong my narcissism have be repress for two week a i cry and struggle with my class but if i just get an a on my bio quiz jeez id be so smart,0
202213,en,jack clayton s the innocent when you re so sexually repress that you start to see ghost act up,0
202214,en,read this just think what if it s reference be sexually repress and it s a premature ejaculation joke like you re just so pretty,0
202215,en,do you just call a middle age white guy living in england repress be you even try to think critically,0
202216,en,i myself fit the agenda of i don t care about politically correct which have castrat3d laughter and repressed people for so long stop with wh1t3 guilt,0
202217,en,probably just me but why do i get the feeling he s a homophobe repress homosexual,0
202218,en,sinn f in on the brain whatever happen to frank in his childhood in repressed catholic ireland of the 50 that he feel the need to take it out on the youth of ireland in 2022 who support progressive inclusive republicanism,0
202219,en,nonoomf this be a repressed memory the absolute trench,0
202220,en,i know cat 2019 be a cultural cornerstone but i be worry that watch it will cause me to immediately go feral and viciously attack everyone nearby out of self defense amp repress cat relate trauma,0
